Customer ID,Gender,GivenName,Surname,Age,City,State,StateFull,CountryFull,Segment,Policy Number
6134,Male,Ali,McNab,24,RAYMOND ISLAND,VIC,Victoria,Australia,Gold,88881494
6135,Male,Dylan,Cleburne,34,NARRAWONG,VIC,Victoria,Australia,Gold,30060929
6143,Female,Hayley,Nuyts,80,NINTINGBOOL,VIC,Victoria,Australia,Silver,11429290
6144,Female,Molly,Prentice,56,HARROW,VIC,Victoria,Australia,Platinum,45635182
6145,Male,Harry,Eggleston,27,BOOLARRA,VIC,Victoria,Australia,Silver,71108822
6149,Male,William,Craigie,20,NERRIN NERRIN,VIC,Victoria,Australia,Platinum,44821754
6159,Male,Oliver,Maddock,25,NORTH GEELONG,VIC,Victoria,Australia,Silver,56398510
6161,Male,Logan,Roach,59,CRANBOURNE WEST,VIC,Victoria,Australia,Gold,2477159
6164,Female,Evie,Dobson,81,GRETA,VIC,Victoria,Australia,Silver,5061424
6171,Male,Isaac,Hides,62,SUMMERFIELD,VIC,Victoria,Australia,Platinum,65916506
6175,Male,Jackson,Ellery,66,HILLSIDE,VIC,Victoria,Australia,Silver,9130284
6176,Male,Noah,Bayles,63,DUNOLLY,VIC,Victoria,Australia,Gold,80562637
6181,Female,Brianna,Hely,21,MILDURA SOUTH,VIC,Victoria,Australia,Platinum,42882531
6187,Male,Edward,Tighe,20,PENNYROYAL,VIC,Victoria,Australia,Platinum,54963280
6194,Male,Daniel,Archer,77,CARINA,VIC,Victoria,Australia,Gold,95856710
6198,Male,Jett,Bayley,59,CUDGEWA,VIC,Victoria,Australia,Platinum,39035662
6201,Female,Angelina,Slim,49,FENTONS CREEK,VIC,Victoria,Australia,Platinum,98142594
6206,Male,Darcy,Bodenwieser,69,LOWER MOIRA,VIC,Victoria,Australia,Gold,17775073
6207,Male,Ryder,Coungeau,27,NEILBOROUGH,VIC,Victoria,Australia,Platinum,80545164
6208,Female,Kayla,Revell,57,POWLETT RIVER,VIC,Victoria,Australia,Platinum,18818529
6212,Female,Rose,Malley,64,BARWITE,VIC,Victoria,Australia,Silver,73876483
6218,Male,Alexander,Banvard,36,WATERHOLES,VIC,Victoria,Australia,Platinum,24715675
6219,Male,Riley,Threlkeld,70,INGLISTON,VIC,Victoria,Australia,Silver,2122048
6220,Female,Molly,Geoghegan,20,APOLLO BAY,VIC,Victoria,Australia,Gold,30966770
6224,Female,Maya,Sullivan,43,SEDGWICK,VIC,Victoria,Australia,Silver,92789596
6225,Female,Caitlin,Stapleton,39,HAWTHORN EAST,VIC,Victoria,Australia,Silver,83706987
6226,Male,Christian,Abercrombie,79,FINGAL,VIC,Victoria,Australia,Silver,92400823
6236,Male,John,Sandes,63,DRUMMOND,VIC,Victoria,Australia,Gold,42351765
6239,Female,Zoe,Dorsch,46,WONGA PARK,VIC,Victoria,Australia,Platinum,12996380
6248,Male,Lincoln,McCash,53,SNAKE VALLEY,VIC,Victoria,Australia,Gold,20444349
6260,Female,Anna,Wyatt,53,FINGAL,VIC,Victoria,Australia,Gold,72081375
6263,Male,Jamie,Leigh,46,GREENDALE,VIC,Victoria,Australia,Gold,8733789
6264,Male,Tyson,Wedgwood,72,SPRINGMOUNT,VIC,Victoria,Australia,Gold,14792439
6268,Male,Jack,Charley,40,NARRAWONG,VIC,Victoria,Australia,Silver,64271059
6277,Male,Taj,Coombe,33,GLENBURN,VIC,Victoria,Australia,Silver,42708596
6278,Male,Cameron,McBrien,26,CLYDESDALE,VIC,Victoria,Australia,Gold,39405881
6281,Female,Erin,Niland,37,BURWOOD HEIGHTS,VIC,Victoria,Australia,Platinum,13088623
6288,Male,Connor,Winning,55,MOUNT ELIZA,VIC,Victoria,Australia,Silver,39881962
6307,Female,Dakota,Seddon,85,WATSONIA,VIC,Victoria,Australia,Platinum,80295254
6309,Female,Lola,Dearth,53,BUNGADOR,VIC,Victoria,Australia,Gold,93455685
6311,Male,Angus,Geneff,23,CAULFIELD SOUTH,VIC,Victoria,Australia,Gold,45419268
6313,Male,Spencer,Keating,83,HAWTHORN NORTH,VIC,Victoria,Australia,Platinum,72296569
6314,Female,Alana,O'Meara,55,HAZELDENE,VIC,Victoria,Australia,Platinum,10149477
6322,Female,Hayley,Palazzi,39,GOLDEN SQUARE,VIC,Victoria,Australia,Gold,81968861
6329,Male,David,Langlands,21,BAARMUTHA,VIC,Victoria,Australia,Platinum,98199940
6330,Female,Chelsea,Brahe,36,DELACOMBE,VIC,Victoria,Australia,Gold,50461138
6342,Male,Riley,Whatmore,68,COOMA,VIC,Victoria,Australia,Platinum,86886989
6345,Female,Katie,Penton,50,HEALESVILLE MAIN STREET,VIC,Victoria,Australia,Platinum,56251009
6349,Female,Makayla,Outtrim,53,DEVON NORTH,VIC,Victoria,Australia,Platinum,54668647
6353,Male,Hugo,Putilin,27,MOUNT DANDENONG,VIC,Victoria,Australia,Platinum,95629194
6355,Female,Eve,Keir,32,BERRINGAMA,VIC,Victoria,Australia,Platinum,77006472
6356,Female,Zara,Grandi,25,GIFFARD,VIC,Victoria,Australia,Silver,23253066
6362,Female,Tayla,Quinlivan,64,CREEK JUNCTION,VIC,Victoria,Australia,Gold,99892246
6368,Male,Beau,Dilke,73,GLENLOFTY,VIC,Victoria,Australia,Gold,47415952
6371,Male,Oliver,Rendall,84,IVANHOE,VIC,Victoria,Australia,Silver,80504008
6376,Male,Ryder,Dahlenburg,54,GAFFNEYS CREEK,VIC,Victoria,Australia,Silver,38369686
6378,Female,Alice,Theodore,26,DOREEN,VIC,Victoria,Australia,Gold,3498127
6391,Female,Makayla,Riddell,38,GLEN HUNTLY,VIC,Victoria,Australia,Platinum,99170489
6398,Male,Jai,Hanran,77,JALLUKUR,VIC,Victoria,Australia,Platinum,62528771
6400,Female,Milla,Croft,34,WANDONG,VIC,Victoria,Australia,Silver,88567134
6401,Female,Lucy,Kidston,78,COLDSTREAM,VIC,Victoria,Australia,Silver,30015873
6411,Female,Brianna,Easty,73,MOORABBIN,VIC,Victoria,Australia,Platinum,10198560
6416,Female,Chloe,Maria,22,WILLAURA NORTH,VIC,Victoria,Australia,Platinum,86164520
6418,Female,Makayla,Boston,42,ELAINE,VIC,Victoria,Australia,Silver,9114199
6420,Female,Kaitlyn,Abercrombie,67,TENNYSON,VIC,Victoria,Australia,Silver,37686392
6427,Female,Imogen,Broadhurst,42,ULTIMA,VIC,Victoria,Australia,Silver,22126234
6435,Male,Beau,Flannery,84,MANORINA,VIC,Victoria,Australia,Silver,69165655
6437,Female,Ebony,Mansergh,73,NURRAN,VIC,Victoria,Australia,Silver,66788536
6445,Female,Rebecca,McKenna,63,KORIELLA,VIC,Victoria,Australia,Silver,78301414
6451,Male,Elijah,Michell,33,CUDGEE,VIC,Victoria,Australia,Platinum,28528670
6461,Female,Eve,Synan,34,MOUNT WAVERLEY,VIC,Victoria,Australia,Gold,18369674
6466,Female,Sienna,Forth,57,NANGILOC,VIC,Victoria,Australia,Platinum,32646287
6468,Male,Elijah,Bolliger,56,BARRABOOL,VIC,Victoria,Australia,Platinum,74208071
6470,Female,Kiara,MacGillivray,48,CARGERIE,VIC,Victoria,Australia,Silver,69608867
6477,Male,Alexander,Reeks,73,ALBION,VIC,Victoria,Australia,Gold,81634681
6478,Female,Lilian,Raphael,75,TRUGANINA,VIC,Victoria,Australia,Silver,67849908
6483,Female,Rachel,Hannah,22,SWAN REACH,VIC,Victoria,Australia,Silver,20923367
6484,Male,Jacob,Knox,65,MIRIMBAH,VIC,Victoria,Australia,Platinum,56425808
6485,Female,Gabriella,Haritos,72,MAIDSTONE,VIC,Victoria,Australia,Platinum,79174557
6493,Male,Michael,Cavenagh,38,NEWHAM,VIC,Victoria,Australia,Gold,78064313
6497,Female,Emily,Weigall,33,TATURA,VIC,Victoria,Australia,Gold,6104801
6516,Female,Annabelle,MacRory,57,STRATFORD,VIC,Victoria,Australia,Gold,21831451
6537,Female,Emily,Gibson,38,MACORNA,VIC,Victoria,Australia,Platinum,32155706
6547,Female,Charlotte,Arabanoo,83,CARINA,VIC,Victoria,Australia,Silver,76422562
6553,Male,Jasper,Troedel,78,SKIBO,VIC,Victoria,Australia,Platinum,85536319
6557,Male,Aiden,Lynn,28,YARRAM,VIC,Victoria,Australia,Gold,75253114
6559,Female,Gemma,Flannery,46,WEDDERBURN,VIC,Victoria,Australia,Silver,84571388
6563,Male,Logan,Knipe,66,BREAMLEA,VIC,Victoria,Australia,Gold,94953688
6564,Male,Archie,Crampton,34,GLENLEE,VIC,Victoria,Australia,Platinum,42333291
6569,Male,Charles,Watkins,49,SCOTSMANS LEAD,VIC,Victoria,Australia,Gold,77436671
6570,Female,Milla,Gates,72,CHINKAPOOK,VIC,Victoria,Australia,Silver,44319452
6571,Male,Taj,Monahan,22,CHETWYND,VIC,Victoria,Australia,Platinum,57510747
6578,Male,Ashton,Bellew,67,MURPHYS CREEK,VIC,Victoria,Australia,Platinum,78364825
6579,Female,Gabrielle,Kidston,67,BIMBOURIE,VIC,Victoria,Australia,Gold,99761923
6585,Female,Tayla,Gether,37,KILLAWARRA,VIC,Victoria,Australia,Platinum,47229058
6588,Female,Kate,McLerie,59,MOUNT ROWAN,VIC,Victoria,Australia,Silver,59046562
6589,Female,Holly,Bartlett,73,TYNTYNDER,VIC,Victoria,Australia,Gold,74058384
6591,Female,Milla,Goninan,64,KANAGULK,VIC,Victoria,Australia,Platinum,5956293
6600,Male,Oscar,Ansell,48,EAGLEHAWK,VIC,Victoria,Australia,Gold,51349345
6605,Male,Anthony,Wyatt,58,GLENALBYN,VIC,Victoria,Australia,Silver,43870933
6621,Female,Madeleine,Jorgenson,63,HIAWATHA,VIC,Victoria,Australia,Silver,94633351
6622,Female,Kate,Meeson,77,BRINGALBERT,VIC,Victoria,Australia,Platinum,90117166
6623,Male,Brayden,East,22,CARINGAL,VIC,Victoria,Australia,Gold,82832573
6638,Male,David,Takasuka,85,CARLSRUHE,VIC,Victoria,Australia,Platinum,37742003
6639,Male,Ryder,Matra,21,SAILORS HILL,VIC,Victoria,Australia,Silver,48145729
6642,Male,Finn,Shapcott,66,TRAYNORS LAGOON,VIC,Victoria,Australia,Platinum,23093050
6646,Male,Brock,Rawson,43,MACLEOD,VIC,Victoria,Australia,Platinum,73383268
6650,Female,Isabelle,Frank,45,TAHARA WEST,VIC,Victoria,Australia,Silver,30227913
6654,Male,Jasper,Mould,74,WAHGUNYAH,VIC,Victoria,Australia,Platinum,3159806
6658,Female,Chloe,Breen,84,BEENAK,VIC,Victoria,Australia,Silver,7209119
6675,Female,Tayla,Moynihan,27,BRUCKNELL,VIC,Victoria,Australia,Platinum,45653447
6679,Male,Mason,Burton,19,ROSSBRIDGE,VIC,Victoria,Australia,Silver,16836583
6688,Female,Charlotte,Brownrigg,45,DARLEY,VIC,Victoria,Australia,Gold,61746100
6691,Male,Zane,McCormick,66,STEIGLITZ,VIC,Victoria,Australia,Silver,14275772
6692,Female,Lola,Napier,22,GRITJURK,VIC,Victoria,Australia,Silver,70443016
6693,Male,Austin,McLeish,50,STAVELY,VIC,Victoria,Australia,Silver,36830244
6694,Female,Alexis,Willson,59,THOWGLA VALLEY,VIC,Victoria,Australia,Gold,68772760
6695,Male,Jack,Ansell,48,BARONGAROOK WEST,VIC,Victoria,Australia,Gold,154817
6696,Female,Isla,Stratton,82,YALLAMBIE,VIC,Victoria,Australia,Gold,97640397
6702,Male,Owen,Gooch,58,HURSTBRIDGE,VIC,Victoria,Australia,Platinum,64840738
6703,Female,Lara,Deniehy,26,WOODSTOCK WEST,VIC,Victoria,Australia,Gold,30541391
6706,Female,Olivia,Matheson,41,BAARMUTHA,VIC,Victoria,Australia,Silver,82415414
6718,Male,Jeremy,De Maistre,34,WHIRILY,VIC,Victoria,Australia,Platinum,51196124
6724,Female,Grace,Budd,55,TUERONG,VIC,Victoria,Australia,Silver,16868587
6728,Male,Anthony,Glasgow,82,SOUTH MORANG,VIC,Victoria,Australia,Platinum,90102768
6731,Male,Nicholas,Thompson,19,BARINGHUP,VIC,Victoria,Australia,Platinum,9678205
6736,Male,Tristan,Lamilami,70,LAKE POWELL,VIC,Victoria,Australia,Silver,28920430
6740,Male,Lucas,Fidler,66,TUTYE,VIC,Victoria,Australia,Platinum,47227225
6742,Female,Erin,Melville,57,ELAINE,VIC,Victoria,Australia,Gold,69956568
6744,Male,Zane,Edwards,37,HAZELWOOD SOUTH,VIC,Victoria,Australia,Gold,83534977
6750,Female,Claire,Arida,27,NORTH WONTHAGGI,VIC,Victoria,Australia,Silver,16548987
6756,Male,Angus,Dymock,31,DARLINGTON,VIC,Victoria,Australia,Silver,93766894
6757,Male,Cody,Wild,61,ZEERUST,VIC,Victoria,Australia,Silver,68712699
6760,Male,Ryder,McCash,25,MURRINDINDI,VIC,Victoria,Australia,Platinum,1852436
6761,Male,Kai,Jessep,64,TYNONG NORTH,VIC,Victoria,Australia,Platinum,58108036
6762,Female,Chloe,Payten,76,SOMERTON,VIC,Victoria,Australia,Platinum,30743868
6767,Male,Angus,Glossop,51,THOWGLA VALLEY,VIC,Victoria,Australia,Silver,2754142
6769,Male,Nate,McEvilly,29,WINTON NORTH,VIC,Victoria,Australia,Platinum,67723090
6770,Female,Holly,Preiss,49,WARATAH BAY,VIC,Victoria,Australia,Platinum,11321555
6771,Male,Riley,Wheeler,62,TIMBARRA,VIC,Victoria,Australia,Silver,28503225
6782,Female,Holly,Stanbury,48,SPRING GULLY,VIC,Victoria,Australia,Silver,54095140
6788,Female,Elizabeth,Bridgeford,82,LAKE MUNDI,VIC,Victoria,Australia,Platinum,43274536
6792,Female,Brooke,Thorby,51,TORQUAY,VIC,Victoria,Australia,Platinum,48123462
6795,Female,Taylah,Arabanoo,67,TAMLEUGH WEST,VIC,Victoria,Australia,Silver,31544309
6800,Female,Lilian,Koch,42,MOUNT GLASGOW,VIC,Victoria,Australia,Platinum,33812539
6809,Male,Ryder,Sherlock,49,WARRANDYTE SOUTH,VIC,Victoria,Australia,Silver,82637579
6815,Female,Rebecca,Cambridge,69,LANGLEY,VIC,Victoria,Australia,Gold,91137114
6816,Male,Jasper,Scullin,71,MONTMORENCY,VIC,Victoria,Australia,Platinum,11187940
6817,Male,Jett,Joyce,47,MEADOW CREEK,VIC,Victoria,Australia,Gold,88205335
6823,Female,Savannah,McSharry,84,GOUGHS BAY,VIC,Victoria,Australia,Gold,68043560
6824,Male,Mason,Lothian,68,CHARAM,VIC,Victoria,Australia,Gold,28901929
6828,Male,Jasper,Klein,22,BUNGADOR,VIC,Victoria,Australia,Silver,36632487
6832,Female,Anna,Marden,56,CLUNES,VIC,Victoria,Australia,Platinum,67268368
6835,Female,Angelina,Philip,31,GOLDSBOROUGH,VIC,Victoria,Australia,Silver,45568749
6842,Male,Liam,Wadham,40,FOREST HILL,VIC,Victoria,Australia,Silver,62489576
6846,Male,Hamish,Seymour,60,NORADJUHA,VIC,Victoria,Australia,Gold,51719596
6849,Female,Rebecca,Duff,69,GUYS HILL,VIC,Victoria,Australia,Silver,79076762
6856,Male,Charles,Goodwin,38,YERING,VIC,Victoria,Australia,Silver,53013354
6872,Male,Dominic,Croll,66,WATERLOO,VIC,Victoria,Australia,Platinum,92171304
6874,Female,Leah,Wrigley,52,DEREEL,VIC,Victoria,Australia,Silver,24112852
6885,Male,Max,Umbagai,76,NARRAWONG,VIC,Victoria,Australia,Silver,81790299
6898,Male,Ali,Leidig,68,WALLACEDALE,VIC,Victoria,Australia,Platinum,42346102
6910,Female,Abby,Castles,78,MERBEIN SOUTH,VIC,Victoria,Australia,Gold,14696739
6916,Male,Jesse,Dann,68,HOMERTON,VIC,Victoria,Australia,Platinum,69039580
6918,Male,Archie,George,51,DIGGORA,VIC,Victoria,Australia,Gold,79953523
6919,Male,Declan,Comino,70,YELTA,VIC,Victoria,Australia,Gold,15557656
6925,Female,Audrey,Mackenzie,48,NEERIM JUNCTION,VIC,Victoria,Australia,Silver,69010361
6926,Female,Natasha,Woodd,33,BARKSTEAD,VIC,Victoria,Australia,Gold,1223315
6928,Male,Jake,Snelling,20,NYERIMILANG,VIC,Victoria,Australia,Gold,1144858
6930,Female,Paige,Thrower,51,WOORINEN SOUTH,VIC,Victoria,Australia,Platinum,59056812
6934,Female,Alexandra,Baines,55,WALKERVILLE,VIC,Victoria,Australia,Platinum,11472467
6940,Male,Sebastian,Kirkhope,85,KUNYUNG,VIC,Victoria,Australia,Silver,19916272
6942,Female,Katie,Wirth,60,RICHMOND EAST,VIC,Victoria,Australia,Gold,23116697
6944,Female,Ebony,Grayndler,63,CALIFORNIA GULLY,VIC,Victoria,Australia,Silver,4798281
6949,Male,Jordan,Creed,47,LORNE,VIC,Victoria,Australia,Gold,4652862
6955,Male,Patrick,Von Doussa,85,DARKBONEE,VIC,Victoria,Australia,Platinum,59793286
6962,Male,Patrick,Santo,65,ADAMS ESTATE,VIC,Victoria,Australia,Silver,80670872
6964,Female,Ruby,McLeay,35,TAGGERTY,VIC,Victoria,Australia,Platinum,29130663
6971,Female,Rebecca,Pigot,26,LAWLOIT,VIC,Victoria,Australia,Platinum,18665429
6978,Male,Christian,Glynde,66,BENALLA WEST,VIC,Victoria,Australia,Platinum,83080297
6983,Female,Eden,Bagshaw,21,SEYMOUR,VIC,Victoria,Australia,Platinum,95418580
6985,Female,Amelia,Bice,82,MUSKERRY,VIC,Victoria,Australia,Silver,64622780
6994,Female,Isabelle,Driscoll,75,GLENFYNE,VIC,Victoria,Australia,Silver,31115288
6995,Female,Paige,Ruthven,43,BENDIGO,VIC,Victoria,Australia,Gold,59844105
7014,Male,Jamie,Newbigin,72,STIRLING,VIC,Victoria,Australia,Silver,96544108
7021,Female,Mariam,Balmer,69,KINGLAKE CENTRAL,VIC,Victoria,Australia,Platinum,1301232
7027,Male,Nate,Macarthur-Onslow,26,SUNSHINE NORTH,VIC,Victoria,Australia,Silver,42238562
7029,Male,Hayden,Garrett,78,SCOTSMANS LEAD,VIC,Victoria,Australia,Silver,53191351
7030,Female,Maddison,Dicks,77,WALPA,VIC,Victoria,Australia,Silver,55836302
7037,Female,Madeline,Esson,31,TOTTENHAM,VIC,Victoria,Australia,Silver,86985499
7044,Female,Sophia,Fleetwood-Smith,48,HESKET,VIC,Victoria,Australia,Gold,7988658
7050,Female,Isabel,Mewton-Wood,36,BYADUK NORTH,VIC,Victoria,Australia,Silver,54275374
7059,Female,Jasmine,Fairbridge,44,BOXWOOD,VIC,Victoria,Australia,Platinum,57025636
7068,Female,Eden,Eyre,24,BARNADOWN,VIC,Victoria,Australia,Platinum,44632561
7069,Male,Owen,Stansfield,37,ADA,VIC,Victoria,Australia,Gold,46691665
7073,Male,Nathan,Rymill,21,SPOTSWOOD,VIC,Victoria,Australia,Platinum,56525363
7078,Female,Rose,Tickell,37,WHITTLESEA,VIC,Victoria,Australia,Platinum,17330679
7088,Female,Elizabeth,Mullaly,30,HUMEVALE,VIC,Victoria,Australia,Silver,97514984
7090,Female,Summer,Kitchen,30,AVALON,VIC,Victoria,Australia,Gold,41673799
7092,Female,Isabella,Heagney,30,TRUGANINA,VIC,Victoria,Australia,Platinum,91181088
7104,Female,Ava,Bage,69,YALLOURN NORTH,VIC,Victoria,Australia,Silver,44467942
7108,Male,Elijah,Halfey,28,EVERSLEY,VIC,Victoria,Australia,Gold,41093395
7110,Male,Anthony,Divine,24,KOONWARRA,VIC,Victoria,Australia,Platinum,81909960
7125,Female,Scarlett,Styles,62,GHERINGHAP,VIC,Victoria,Australia,Gold,18062599
7130,Female,Ruby,Geils,66,DONALD,VIC,Victoria,Australia,Platinum,5345728
7133,Female,Tayla,Kavel,50,BRUCES CREEK,VIC,Victoria,Australia,Gold,53539455
7135,Male,Marcus,Kinross,30,KARIAH,VIC,Victoria,Australia,Gold,34369918
7142,Female,Maddison,Nimmo,72,WATCHUPGA,VIC,Victoria,Australia,Platinum,96861907
7146,Male,Jeremy,Pearson,61,KOONDA,VIC,Victoria,Australia,Platinum,69128879
7151,Male,Brayden,Gibbes,30,TARRA VALLEY,VIC,Victoria,Australia,Gold,83086977
7154,Male,Hudson,Wilder-Neligan,78,LAWRENCE,VIC,Victoria,Australia,Silver,88878633
7155,Male,Lincoln,Mulga,24,WINLATON,VIC,Victoria,Australia,Silver,97545579
7156,Male,Logan,Worrall,79,GATEWAY ISLAND,VIC,Victoria,Australia,Gold,64610871
7157,Female,Natasha,Leason,54,NOORINBEE NORTH,VIC,Victoria,Australia,Silver,24310959
7160,Male,Isaac,Farleigh,42,KONGWAK,VIC,Victoria,Australia,Gold,25512536
7167,Male,Riley,Badger,42,MOUNT NAPIER,VIC,Victoria,Australia,Platinum,69205034
7168,Male,Koby,Bowden,46,CHARAM,VIC,Victoria,Australia,Platinum,9466853
7182,Male,Adam,Loyau,27,PASCOE VALE SOUTH,VIC,Victoria,Australia,Platinum,69873121
7188,Male,Jake,Nugan,73,FRANKSTON NORTH,VIC,Victoria,Australia,Silver,287736
7194,Female,Lilly,Lorenzini,44,WORLD TRADE CENTRE,VIC,Victoria,Australia,Platinum,51485968
7200,Male,George,Postle,33,WILLUNG SOUTH,VIC,Victoria,Australia,Silver,41106323
7202,Female,Abby,Harford,69,LAANG,VIC,Victoria,Australia,Silver,31740706
7203,Female,Ruby,Oala-Rarua,74,WANALTA,VIC,Victoria,Australia,Silver,17690970
7206,Female,Madeline,Collie,62,EARLSTON,VIC,Victoria,Australia,Silver,33629077
7207,Female,Alyssa,Micklem,20,MOUNT COLE CREEK,VIC,Victoria,Australia,Gold,32791661
7208,Female,Milla,Duffield,35,LANDSBOROUGH WEST,VIC,Victoria,Australia,Silver,86491987
7221,Female,Brianna,Leon,58,NEWINGTON,VIC,Victoria,Australia,Gold,28999980
7222,Male,Beau,Shepherdson,73,COLLIVER,VIC,Victoria,Australia,Silver,40971691
7224,Female,Sara,Mondalmi,70,TANDARRA,VIC,Victoria,Australia,Silver,6563913
7229,Female,Jessica,Grimm,53,PINE VIEW,VIC,Victoria,Australia,Platinum,45635196
7230,Male,Hunter,Hides,62,LONGWARRY,VIC,Victoria,Australia,Silver,71108836
7238,Male,Koby,Clark,25,FUMINA SOUTH,VIC,Victoria,Australia,Gold,12828005
7241,Female,Hayley,Burkitt,24,TARILTA,VIC,Victoria,Australia,Gold,12779568
7252,Male,Joseph,Symons,64,VICTORIA VALLEY,VIC,Victoria,Australia,Gold,62861747
7259,Male,Joseph,Muirden,77,MOUNT SCOBIE,VIC,Victoria,Australia,Gold,42098627
7260,Female,Zara,Stonehaven,49,GRENVILLE,VIC,Victoria,Australia,Gold,9130298
7267,Male,Joel,Lowes,81,BRUNSWICK,VIC,Victoria,Australia,Silver,96134765
7268,Male,Darcy,Stone,49,ASHBOURNE,VIC,Victoria,Australia,Silver,8375626
7273,Female,Abbey,Woolacott,54,MIRRANATWA,VIC,Victoria,Australia,Platinum,90877138
7274,Female,Ruby,Cordner,51,FLAMINGO BEACH,VIC,Victoria,Australia,Platinum,16216345
7278,Male,Hudson,Humphery,56,DEREEL,VIC,Victoria,Australia,Platinum,84278207
7280,Female,Mia,Rumble,56,KALIMNA,VIC,Victoria,Australia,Silver,67335269
7281,Female,Elizabeth,Cuthbertson,75,KING VALLEY,VIC,Victoria,Australia,Platinum,8765470
7283,Male,Jacob,Skipper,56,FRENCHMANS,VIC,Victoria,Australia,Silver,39035676
7294,Male,Patrick,Palfreyman,43,BRIDGE INN,VIC,Victoria,Australia,Gold,22371239
7299,Male,Seth,McKenzie,25,BOCHARA,VIC,Victoria,Australia,Platinum,16981317
7303,Female,Gabriella,Darcy,29,GLEN IRIS,VIC,Victoria,Australia,Platinum,24715689
7304,Male,Declan,Gatliff,42,CALDERMEADE,VIC,Victoria,Australia,Gold,2122062
7307,Male,Logan,Mathew,20,ROBINVALE IRRIGATION DISTRICT SECTION D,VIC,Victoria,Australia,Gold,39608611
7315,Male,Rory,Lumholtz,27,TOORLOO ARM,VIC,Victoria,Australia,Silver,49188009
7321,Male,Benjamin,Kesteven,52,SPEED,VIC,Victoria,Australia,Platinum,42351779
7330,Female,Abigail,Kates,85,CANNUM,VIC,Victoria,Australia,Silver,46130201
7334,Female,Tahlia,Rule,58,SOUTH MELBOURNE DC,VIC,Victoria,Australia,Platinum,89456567
7335,Male,Cooper,Sadleir,41,BURNSIDE,VIC,Victoria,Australia,Gold,15167255
7339,Female,Natasha,Gottshall,65,WILLANGIE,VIC,Victoria,Australia,Platinum,441357
7348,Male,Jordan,Kean,21,DERRINALLUM,VIC,Victoria,Australia,Platinum,8733803
7351,Male,Callum,Sexton,53,CHANDLERS CREEK,VIC,Victoria,Australia,Platinum,18426414
7352,Male,John,Wells,29,YABBA SOUTH,VIC,Victoria,Australia,Gold,85689715
7360,Female,Annabelle,Vickers,26,GRETA WEST,VIC,Victoria,Australia,Gold,18282669
7362,Male,Andrew,Jack,79,PRINCETOWN,VIC,Victoria,Australia,Gold,42708610
7367,Female,Ruby,Reed,83,SUNBURY,VIC,Victoria,Australia,Silver,88870803
7375,Male,Luke,Cox,82,STAUGHTON VALE,VIC,Victoria,Australia,Silver,5237389
7378,Male,Finn,Luke,53,GOWANFORD,VIC,Victoria,Australia,Silver,53442509
7384,Male,Bailey,Le Grand,34,SIDONIA,VIC,Victoria,Australia,Platinum,93910409
7389,Male,George,Littlejohn,77,LYNDALE,VIC,Victoria,Australia,Silver,73869265
7392,Male,Michael,Dunbabin,48,WEST WODONGA,VIC,Victoria,Australia,Silver,80295268
7393,Male,Jacob,Sinclaire,61,INVERMAY PARK,VIC,Victoria,Australia,Platinum,28820315
7395,Female,Madeleine,Chatfield,74,MILL PARK,VIC,Victoria,Australia,Platinum,19479153
7399,Female,Zoe,Langdon,73,PURNIM,VIC,Victoria,Australia,Silver,10149491
7405,Male,Dominic,McConnel,61,CANARY ISLAND,VIC,Victoria,Australia,Silver,56099226
7408,Male,Cody,Scammell,19,BUTCHERS RIDGE,VIC,Victoria,Australia,Gold,83223774
7413,Male,Taj,Browning,24,KANGAROO GROUND,VIC,Victoria,Australia,Platinum,4889709
7414,Female,Claire,Lycett,34,SUNSHINE WEST,VIC,Victoria,Australia,Platinum,98199954
7419,Female,Sarah,Newling,33,MERRICKS NORTH,VIC,Victoria,Australia,Platinum,88544756
7421,Male,Archie,Brownrigg,41,BORUNG,VIC,Victoria,Australia,Gold,90234740
7424,Male,Xavier,Jonathan,32,WHITTLESEA,VIC,Victoria,Australia,Gold,15323927
7429,Female,Maddison,Windsor,79,LIMESTONE,VIC,Victoria,Australia,Silver,63137767
7443,Male,Henry,Sowerby,32,MOUNT ECCLES,VIC,Victoria,Australia,Platinum,46076924
7450,Female,Mia,Barling,52,MAINDAMPLE,VIC,Victoria,Australia,Gold,92362403
7452,Female,Isabel,Lawless,49,REEDY CREEK,VIC,Victoria,Australia,Gold,46710998
7453,Male,Christopher,Walter,36,EXFORD,VIC,Victoria,Australia,Silver,47415966
7460,Female,Caitlyn,Steinberg,45,GARVOC,VIC,Victoria,Australia,Silver,20644077
7474,Male,Dean,Finlayson,48,HANSONVILLE,VIC,Victoria,Australia,Gold,98401659
7475,Male,Luca,Boulger,35,GREENHILL,VIC,Victoria,Australia,Silver,8311097
7476,Female,Alice,Huxham,83,STAWELL,VIC,Victoria,Australia,Silver,99170503
7482,Male,William,Denton,44,MOONLIGHT FLAT,VIC,Victoria,Australia,Platinum,76282639
7483,Male,Daniel,Bathurst,36,WOODEND,VIC,Victoria,Australia,Platinum,62528785
7487,Female,Savannah,Kohler,35,MARTINS CREEK,VIC,Victoria,Australia,Silver,70088989
7488,Male,Taj,Morley,24,ULUPNA,VIC,Victoria,Australia,Silver,53042405
7494,Female,Summer,Grubb,49,GOWANFORD,VIC,Victoria,Australia,Silver,49164346
